ENSG00000022277::ENSG00000213714	RTF2::FAM209B	0	0.0243902	5	408;1;	PASS:RT	20:56468689-56468765;20:56533422-56533589;
ENSG00000042286::ENSG00000156521	AIFM2::TYSND1	26.0875	0.0380228	5	105;157;	PASS:RT	10:70113978-70114328;10:70146532-70146657;
ENSG00000067182::ENSG00000111319	TNFRSF1A::SCNN1A	16.8163	0.027027	6	244;199;	PASS:RT	12:6328773-6329621;12:6348726-6348801;
ENSG00000075218::ENSG00000100416	GTSE1::TRMU	27.3039	0.139785	26	190;181;	PASS:GF	22:46308387-46308942;22:46333081-46333696;
ENSG00000090861::ENSG00000223496	AARS::EXOSC6	84.0816	0.0142653	10	1401;0;	PASS:GF	16:70250697-70252905;16:70250227-70250679;
ENSG00000101294::ENSG00000125968	HM13::ID1	73.0955	0.00465008	10	501;3799;	PASS:RT	20:31577603-31577781;20:31605371-31605812;
ENSG00000105404::ENSG00000268041	RABAC1::AC010616.1	26.0875	0.00461627	4	1732;0;	PASS:RT	19:41958285-41958382;19:41907888-41908675;
ENSG00000110218::ENSG00000181333	PANX1::HEPHL1	81.8502	0.238095	10	81;2;	PASS:GF	11:94129328-94129471;11:94067430-94067565;
ENSG00000115944::ENSG00000171126	COX7A2L::KCNG3	40.0135	0.008726	5	1114;31;	PASS:RT	2:42388442-42388655;2:42444505-42444578;
ENSG00000117222::ENSG00000174529	RBBP5::TMEM81	63.7091	0.363636	8	43;0;	PASS:GF	1:205086246-205087552;1:205083128-205084593;
ENSG00000118640::ENSG00000168899	VAMP8::VAMP5	43.4792	0.0179949	7	664;113;	PASS:RT	2:85577622-85577648;2:85591724-85591861;
ENSG00000123297::ENSG00000123427	TSFM::EEF1AKMT3	42.0408	0.0238663	5	413;5;	PASS:RT	12:57783109-57783282;12:57772273-57772396;
ENSG00000123989::ENSG00000124006	CHPF::OBSL1	31.3942	0.00697472	4	371;775;	PASS:RT	2:219541460-219542188;2:219551528-219551797;
ENSG00000124657::ENSG00000274641	OR2B6::HIST1H2BO	0	14	7	0;0;	PASS:GF	6:27957998-27958321;6:27893486-27893980;
ENSG00000125650::ENSG00000125651	PSPN::GTF2F1	36.4052	0.0303951	5	0;328;	PASS:GF	19:6378877-6379747;19:6380284-6380398;
ENSG00000131467::ENSG00000131480	PSME3::AOC2	9.10131	0.0137694	4	569;11;	PASS:RT	17:42833455-42833672;17:42846920-42847751;
ENSG00000132589::ENSG00000167536	FLOT2::DHRS13	23.5456	0.0116279	3	410;105;	PASS:RT	17:28879338-28880598;17:28900989-28901300;
ENSG00000141759::ENSG00000156269	TXNL4A::NAA11	0	0.019544	15	1534;0;	PASS:GF	18:79988239-79988391;4:79325342-79325882;
ENSG00000141994::ENSG00000212123	DUS3L::PRR22	81.9118	0.110169	13	231;4;	PASS:GF	19:5785382-5785510;19:5782963-5784438;
ENSG00000158864::ENSG00000158869	NDUFS2::FCER1G	32.7401	0.00696258	4	1142;6;	PASS:RT	1:161202383-161202479;1:161217985-161218076;
ENSG00000161249::ENSG00000188508	DMKN::KRTDAP	63.7091	0.015427	14	1810;4;	PASS:GF	19:35499957-35500028;19:35487326-35487465;
ENSG00000165948::ENSG00000165949	IFI27L1::IFI27	18.2026	0.0306122	3	191;4;	PASS:RT	14:94081364-94081448;14:94115764-94115941;
ENSG00000166317::ENSG00000177791	SYNPO2L::MYOZ1	145.621	2.4	18	0;14;	PASS:GF	10:73647339-73647437;10:73633899-73634056;
ENSG00000167747::ENSG00000261341	C19orf48::AC010325.1	27.3039	0.00882353	3	673;6;	PASS:RT	19:50802216-50802256;19:50785730-50785822;
ENSG00000170681::ENSG00000241697	CAVIN4::TMEFF1	8.18502	0.0287081	3	4;204;	PASS:RT	9:100585764-100586590;9:100473168-100473739;
ENSG00000172183::ENSG00000181026	ISG20::AEN	26.0875	0.0206186	7	482;196;	PASS:RT	15:88652109-88652309;15:88626142-88626748;
ENSG00000173933::ENSG00000239306	RBM4::RBM14	81.9118	0.0141093	12	1195;505;	PASS:RT	11:66639699-66641186;11:66616643-66617056;
ENSG00000182676::ENSG00000225663	PPP1R27::MCRIP1	18.2026	0.0104895	3	2;569;	PASS:RT	17:81834860-81834913;17:81823208-81823310;
ENSG00000182685::ENSG00000184207	BRICD5::PGP	16.8163	0.00695249	3	21;841;	PASS:RT	16:2209269-2209705;16:2213580-2214052;
ENSG00000188566::ENSG00000284976	NDOR1::BX255925.3	154.722	1.2766	30	45;1;	PASS:GF	9:137213166-137213972;9:137216271-137219359;
ENSG00000198929::ENSG00000239887	NOS1AP::C1orf226	81.9118	5.14286	18	1;5;	PASS:GF	1:162178657-162178858;1:162381890-162382217;
ENSG00000213920::ENSG00000254505	MDP1::CHMP4A	29.5862	0.0142602	4	207;353;	PASS:RT	14:24213993-24214150;14:24209614-24209934;
ENSG00000220201::ENSG00000267673	ZGLP1::FDX2	8.69584	0.0392157	4	8;195;	PASS:RT	19:10304802-10305344;19:10310442-10310790;
ENSG00000257365::ENSG00000258289	FNTB::CHURC1	24.0081	0.0153453	3	76;314;	PASS:RT	14:65004248-65004312;14:64914487-64914533;
