ENSG00000000005::ENSG00000116815	TNMD::CD58	313.278	0.264706	45	99;240;	PASS:GF	X:100584958-100585065;1:116521812-116521982;
ENSG00000000971::ENSG00000135951	CFH::TSGA10	270.688	0.03002	45	2056;941;	PASS:GF	1:196672987-196673162;2:99117556-99117758;
ENSG00000001167::ENSG00000165841	NFYA::CYP2C19	28.0557	0.107317	11	99;105;	PASS:GF	6:41079112-41079163;10:94775064-94775219;
ENSG00000001626::ENSG00000269242	CFTR::AC010422.3	73.0931	0.0168824	15	1720;56;	PASS:GF	7:117480068-117480146;19:12643845-12643945;
ENSG00000001631::ENSG00000240720	KRIT1::LRRD1	487.472	0.0650658	126	3728;144;	PASS:GF	7:92213194-92213400;7:92144756-92145073;
ENSG00000001631::ENSG00000285772	KRIT1::AC000120.2	155.978	0.0213876	41	3728;105;	PASS:GF	7:92213194-92213400;7:92112177-92113842;
ENSG00000002745::ENSG00000146731	WNT16::CCT6A	348.087	0.186408	48	99;415;	PASS:GF	7:121329117-121329386;7:56058008-56058102;
ENSG00000003096::ENSG00000140534	KLHL13::TICRR	356.789	0.146508	43	419;167;	PASS:GF	X:117898253-117899394;15:89625508-89625785;
ENSG00000003509::ENSG00000105516	NDUFAF7::DBP	123.594	0.0697413	31	645;243;	PASS:GF	2:37242086-37242692;19:48630376-48631048;
ENSG00000003989::ENSG00000101307	SLC7A2::SIRPB1	261.065	0.0970874	50	313;716;	PASS:GF	8:17560337-17560528;20:1598831-1598935;
ENSG00000004809::ENSG00000135945	SLC22A16::REV1	200.15	0.0735786	44	389;806;	PASS:GF	6:110438722-110438848;2:99408040-99408131;
ENSG00000004846::ENSG00000117394	ABCB5::SLC2A1	156.639	0.0626305	30	317;640;	PASS:GF	7:20647467-20647653;1:42926302-42927240;
ENSG00000005007::ENSG00000141027	UPF1::NCOR1	269.768	0.0394958	47	882;1497;	PASS:GF	19:18850087-18850241;17:16194470-16194638;
ENSG00000005022::ENSG00000065057	SLC25A5::NTHL1	87.0218	0.123235	48	186;592;	PASS:GF	X:119469671-119470146;16:2043573-2043725;
ENSG00000006025::ENSG00000117228	AC003665.1::GBP1	348.087	0.0963597	45	505;428;	PASS:GF	17:47819977-47820095;1:89052222-89053467;
ENSG00000006118::ENSG00000197822	TMEM132A::OCLN	74.6704	0.0550725	38	663;716;	PASS:GF	11:60927172-60927417;5:69509155-69509818;
ENSG00000006606::ENSG00000139405	CCL26::RITA1	232.232	0.32	40	95;154;	PASS:GF	7:75771896-75772002;12:113186194-113186315;
