ENSG00000001631::ENSG00000240720	KRIT1::LRRD1	141.407	0.0683544	27	761;28;	PASS:GF	7:92213194-92213400;7:92144746-92145073;
ENSG00000002745::ENSG00000146731	WNT16::CCT6A	80.8918	0.186916	10	23;83;	PASS:GF	7:121329221-121329386;7:56058005-56058102;
ENSG00000003096::ENSG00000140534	KLHL13::TICRR	64.7134	0.136752	8	82;34;	PASS:GF	X:117898955-117899394;15:89625458-89625785;
ENSG00000003989::ENSG00000101307	SLC7A2::SIRPB1	29.5841	0.0849057	9	62;149;	PASS:GF	8:17544463-17544603;20:1566160-1566266;
ENSG00000005022::ENSG00000065057	SLC25A5::NTHL1	32.3567	0.1125	9	39;120;	PASS:GF	X:119469673-119470146;16:2043578-2043725;
ENSG00000006025::ENSG00000117228	AC003665.1::GBP1	64.7134	0.108108	10	102;82;	PASS:GF	17:47820213-47820364;1:89057802-89058233;
ENSG00000006606::ENSG00000139405	CCL26::RITA1	80.8918	0.384615	10	20;31;	PASS:GF	7:75771899-75772002;12:113186696-113187047;
ENSG00000006831::ENSG00000177324	ADIPOR2::BEND2	56.6242	0.209302	9	63;22;	PASS:GF	12:1780454-1780636;X:18195310-18195440;
ENSG00000006837::ENSG00000113575	CDKL3::PPP2CA	113.826	0.353488	38	96;118;	PASS:GF	5:134302589-134302686;5:134197129-134197843;
ENSG00000008323::ENSG00000149150	PLEKHG6::SLC43A1	56.6242	0.1	10	97;102;	PASS:GF	12:6319491-6319683;11:57501181-57501327;
ENSG00000010932::ENSG00000163728	FMO1::TTC14	72.8026	0.0942408	9	80;110;	PASS:GF	1:171281987-171283156;3:180602260-180602421;
ENSG00000013297::ENSG00000175538	CLDN11::KCNE3	47.8549	0.137405	9	70;60;	PASS:GF	3:170423171-170423326;11:74462759-74462856;
ENSG00000013583::ENSG00000173638	HEBP1::SLC19A1	61.4697	0.0952381	9	48;140;	PASS:GF	12:12989295-12989410;21:45514849-45515151;
ENSG00000014824::ENSG00000143858	SLC30A9::SYT2	40.4459	0.264706	9	50;17;	PASS:GF	4:42075675-42075785;1:202600372-202600475;
ENSG00000018408::ENSG00000039600	WWTR1::SOX30	64.7134	0.137931	10	112;32;	PASS:GF	3:149518442-149520984;5:157648665-157648895;
ENSG00000026103::ENSG00000138134	FAS::STAMBPL1	29.7455	0.0464396	15	589;56;	PASS:GF	10:89003028-89003192;10:88970176-88973346;
ENSG00000029993::ENSG00000068784	HMGB3::SRBD1	61.4697	0.178218	9	49;51;	PASS:GF	X:150980517-150980643;2:45389016-45389600;
ENSG00000036549::ENSG00000197106	AC118549.1::SLC6A17	48.5351	0.118519	8	113;21;	PASS:GF	1:77641531-77641655;1:110176641-110176738;
ENSG00000041982::ENSG00000100450	TNC::GZMH	40.4459	0.0947368	9	160;29;	PASS:GF	9:115031552-115031684;14:24607155-24607408;
ENSG00000051596::ENSG00000198356	THOC3::ASNA1	72.8026	0.122449	9	115;31;	PASS:GF	5:175964963-175965154;19:12745390-12745524;
ENSG00000058056::ENSG00000136521	USP13::NDUFB5	56.6767	0.0550775	16	429;151;	PASS:GF	3:179681877-179682002;3:179618414-179618519;
ENSG00000060982::ENSG00000196182	BCAT1::STK40	56.6242	0.103448	9	93;80;	PASS:GF	12:24894290-24894474;1:36355374-36355432;
ENSG00000061337::ENSG00000082497	LZTS1::SERTAD4	56.6242	0.28169	10	30;40;	PASS:GF	8:20250126-20250363;1:210239505-210239607;
ENSG00000064726::ENSG00000085224	BTBD1::ATRX	80.8918	0.0766284	10	43;217;	PASS:GF	15:83053236-83053359;X:77616432-77616510;
