ENSG00000000003::ENSG00000102362	TSPAN6::SYTL4	316.474	0.0152871	41	5276;87;	PASS:GF	X:100629691-100629985;X:100685989-100686150;
ENSG00000002745::ENSG00000106034	WNT16::CPED1	322.745	0.612326	154	480;22;	PASS:GF	7:121329666-121329877;7:121266660-121266780;
ENSG00000002834::ENSG00000263874	LASP1::LINC00672	29.1783	0.0118667	13	2186;4;	PASS:RT	17:38870096-38870257;17:38925775-38925890;
ENSG00000003402::ENSG00000119013	CFLAR::NDUFB3	27.7532	0.000134165	5	1730;72804;	PASS:RT	2:201133028-201133142;2:201072023-201072058;
ENSG00000004779::ENSG00000083093	NDUFAB1::PALB2	26.1332	9.9063e-05	6	120773;361;	PASS:RT	16:23581016-23581171;16:23638489-23638573;
ENSG00000004838::ENSG00000114388	ZMYND10::NPRL2	323.135	0.0131655	34	100;5064;	PASS:GF	3:50341111-50341490;3:50350581-50350762;
ENSG00000005022::ENSG00000077713	SLC25A5::SLC25A43	25.8623	8.52515e-05	6	140402;357;	PASS:RT	X:119470372-119470512;X:119399344-119399677;
ENSG00000005238::ENSG00000165283	FAM214B::STOML2	565.296	0.0027532	96	69;69667;	PASS:GF	9:35105026-35105086;9:35099890-35100171;
ENSG00000005486::ENSG00000127948	RHBDD2::POR	33.8349	0.00132166	4	3782;2270;	PASS:RT	7:75879033-75879259;7:75953988-75954181;
ENSG00000006015::ENSG00000221983	REX1BD::UBA52	10.0873	1.49115e-05	4	13218;523278;	PASS:RT	19:18591635-18591738;19:18575135-18575255;
ENSG00000006740::ENSG00000185022	ARHGAP44::MAFF	81.9525	0.258065	8	17;44;	PASS:GF	17:12988661-12988817;22:38216236-38216504;
ENSG00000010610::ENSG00000110811	CD4::P3H3	534.94	0.27027	50	2;367;	PASS:GF	12:6816127-6816224;12:6829491-6829670;
ENSG00000011422::ENSG00000105767	PLAUR::CADM4	27.9603	0.00110031	3	5239;213;	PASS:RT	19:43652230-43652370;19:43622370-43623446;
ENSG00000022277::ENSG00000213714	RTF2::FAM209B	95.2377	0.00747691	51	13639;2;	PASS:RT	20:56468660-56468765;20:56533422-56533589;
ENSG00000023287::ENSG00000196711	RB1CC1::ALKAL1	33.7526	0.0269058	3	222;0;	PASS:RT	8:52714074-52714455;8:52534082-52534607;
ENSG00000035141::ENSG00000143977	FAM136A::SNRPG	194.973	0.000315176	33	22587;186819;	PASS:RT	2:70300827-70300979;2:70281503-70281683;
ENSG00000036054::ENSG00000114021	TBC1D23::NIT2	0	0.000647878	5	352;15082;	PASS:RT	3:100260999-100261070;3:100334628-100334797;
ENSG00000037241::ENSG00000113732	RPL26L1::ATP6V0E1	44.3375	0.000236267	6	26090;24699;	PASS:RT	5:172959650-172959759;5:172994774-172994821;
ENSG00000037965::ENSG00000180806	HOXC8::HOXC9	176.511	0.031746	19	0;1196;	PASS:RT	12:54011089-54012640;12:53994832-53995015;
ENSG00000040633::ENSG00000170296	PHF23::GABARAP	37.2739	0.000227656	6	4023;48687;	PASS:RT	17:7235288-7235839;17:7240806-7240918;
ENSG00000041357::ENSG00000169684	PSMA4::CHRNA5	226.693	0.000875435	38	86542;271;	PASS:RT	15:78540443-78540544;15:78580808-78580961;
ENSG00000041357::ENSG00000188266	PSMA4::HYKK	123.687	0.000434997	19	86542;814;	PASS:RT	15:78542155-78542218;15:78507588-78507670;
ENSG00000048544::ENSG00000112599	MRPS10::GUCA1B	291.179	0.00643137	41	12742;7;	PASS:RT	6:42208857-42208946;6:42183288-42184941;
ENSG00000050426::ENSG00000123268	LETMD1::ATF1	35.6282	0.00140376	4	3135;2563;	PASS:RT	12:51048343-51048477;12:50780138-50780237;
ENSG00000051382::ENSG00000158234	PIK3CB::FAIM	38.3605	0.00140647	4	366;5321;	PASS:RT	3:138815587-138815710;3:138621407-138621538;
ENSG00000051382::ENSG00000187837	PIK3CB::HIST1H1C	91.7111	0.0578947	11	366;13;	PASS:GF	3:138654022-138654222;6:26056290-26056469;
ENSG00000051523::ENSG00000167508	CYBA::MVD	58.0098	0.00026108	8	56728;4555;	PASS:RT	16:88643297-88643572;16:88660290-88660362;
ENSG00000062485::ENSG00000257727	CS::CNPY2	121.089	0.000831419	19	7378;38326;	PASS:RT	12:56271698-56273253;12:56314850-56314965;
ENSG00000062582::ENSG00000106608	MRPS24::URGCP	305.668	0.00139947	46	64750;988;	PASS:RT	7:43866557-43866981;7:43881660-43881689;
ENSG00000063177::ENSG00000105516	RPL18::DBP	31.2667	2.96406e-05	7	471009;1315;	PASS:RT	19:48615332-48615446;19:48635409-48635459;
ENSG00000063180::ENSG00000087088	CA11::BAX	33.8221	0.000518605	4	2488;12937;	PASS:RT	19:48638093-48638144;19:48955723-48955830;
ENSG00000063244::ENSG00000173581	U2AF2::CCDC106	85.315	0.013245	14	2099;14;	PASS:GF	19:55654372-55654525;19:55653125-55653656;
ENSG00000063322::ENSG00000105193	MED29::RPS16	22.3646	1.29288e-05	6	4004;924158;	PASS:RT	19:39391375-39391631;19:39433210-39433417;
ENSG00000065054::ENSG00000183971	SLC9A3R2::NPW	86.4623	0.00233645	10	421;8138;	PASS:RT	16:2029581-2029781;16:2009900-2010101;
ENSG00000066322::ENSG00000159479	ELOVL1::MED8	307.338	0.00618157	59	11018;8070;	PASS:RT	1:43363403-43364136;1:43385054-43385105;
ENSG00000067064::ENSG00000148377	IDI1::IDI2	8.3605	0.000388224	3	15452;2;	PASS:RT	10:1042631-1042771;10:1022320-1022776;
ENSG00000068028::ENSG00000114383	RASSF1::TUSC2	49.4213	0.000782604	7	1757;16131;	PASS:RT	3:50340555-50340811;3:50325992-50326185;
ENSG00000068489::ENSG00000167447	PRR11::SMG8	201.516	0.0194393	26	1192;1482;	PASS:RT	17:59155755-59155803;17:59212340-59212485;
ENSG00000068654::ENSG00000272196	POLR1A::HIST2H2AA4	73.1125	0.0351648	8	452;2;	PASS:GF	2:86026338-86026491;1:149851061-149851186;
ENSG00000069812::ENSG00000097021	HES2::ACOT7	32.746	0.000314738	4	713;24704;	PASS:RT	1:6413050-6413282;1:6264271-6264696;
ENSG00000070614::ENSG00000164587	NDST1::RPS14	0	6.85534e-06	3	193;875036;	PASS:RT	5:150486307-150486406;5:150444237-150444354;
ENSG00000072210::ENSG00000197061	ALDH3A2::HIST1H4C	0	0.00278035	6	4315;0;	PASS:GF	17:19671826-19671955;6:26103932-26104152;
ENSG00000072818::ENSG00000213859	ACAP1::KCTD11	39.4583	0.00889548	6	1346;2;	PASS:RT	17:7351246-7351389;17:7352182-7353474;
ENSG00000073605::ENSG00000172057	GSDMB::ORMDL3	206.903	0.0417957	27	60;1231;	PASS:RT	17:39904595-39904963;17:39923103-39923262;
ENSG00000074800::ENSG00000184260	ENO1::HIST2H2AC	40.2744	4.46592e-05	7	313484;0;	PASS:GF	1:8861001-8861428;1:149886917-149887342;
ENSG00000075131::ENSG00000174444	TIPIN::RPL4	59.5902	7.89447e-05	16	8177;397169;	PASS:RT	15:66379232-66379790;15:66499327-66499651;
ENSG00000075218::ENSG00000100416	GTSE1::TRMU	554.571	0.0597247	115	1119;2731;	PASS:GF	22:46297378-46297485;22:46331107-46331731;
ENSG00000075539::ENSG00000109180	FRYL::OCIAD1	23.7391	0.000244419	3	96;24451;	PASS:RT	4:48780089-48780267;4:48860734-48861248;
ENSG00000075790::ENSG00000105865	BCAP29::DUS4L	133.055	0.00518807	14	4562;834;	PASS:RT	7:107580758-107580863;7:107563979-107564238;
ENSG00000076554::ENSG00000147586	TPD52::MRPS28	801.007	0.00724032	117	7811;24507;	PASS:RT	8:80042619-80042667;8:79918718-79919147;
ENSG00000078124::ENSG00000182704	ACER3::TSKU	70.4772	0.0198864	7	587;116;	PASS:RT	11:76926556-76926666;11:76783327-76783403;
ENSG00000079332::ENSG00000156521	SAR1A::TYSND1	290.008	0.00665362	34	9898;321;	PASS:RT	10:70152264-70152591;10:70139207-70140140;
ENSG00000083828::ENSG00000152443	ZNF586::ZNF776	99.5383	0.117647	9	120;32;	PASS:RT	19:57778750-57780615;19:57746978-57747090;
ENSG00000083844::ENSG00000105146	ZNF264::AURKC	160.944	0.0430571	20	891;37;	PASS:RT	19:57191499-57191945;19:57231741-57231794;
ENSG00000083845::ENSG00000171574	RPS5::ZNF584	48.8223	3.27037e-05	11	672184;522;	PASS:RT	19:58394494-58394592;19:58401553-58401662;
ENSG00000085465::ENSG00000116455	OVGP1::WDR77	68.4736	0.00219386	11	25;10002;	PASS:RT	1:111414321-111415343;1:111441210-111441388;
ENSG00000087076::ENSG00000105552	HSD17B14::BCAT2	53.7532	0.00129269	6	748;8534;	PASS:RT	19:48813232-48813347;19:48795071-48795463;
ENSG00000087086::ENSG00000278463	FTL::HIST1H2AB	53.8022	2.66812e-05	11	824550;0;	PASS:GF	19:48966290-48966405;6:26033278-26033617;
ENSG00000087250::ENSG00000125148	MT3::MT2A	58.6988	3.42452e-05	13	9;759220;	PASS:RT	16:56589869-56589934;16:56609262-56609495;
ENSG00000087250::ENSG00000169715	MT3::MT1E	76.415	8.61488e-05	22	9;510734;	PASS:RT	16:56589868-56589934;16:56626879-56627111;
ENSG00000088538::ENSG00000145050	DOCK3::MANF	455.439	0.00840803	53	27;12579;	PASS:GF	3:51381752-51381861;3:51385025-51385089;
ENSG00000088876::ENSG00000125835	ZNF343::SNRPB	152.077	0.000390006	25	490;127712;	PASS:RT	20:2492692-2492820;20:2461641-2461926;
ENSG00000089157::ENSG00000089159	RPLP0::PXN	28.9986	2.46591e-05	12	972275;997;	PASS:RT	12:120196702-120196933;12:120226405-120226502;
ENSG00000089505::ENSG00000217555	CMTM1::CKLF	80.091	0.000990679	11	18;22188;	PASS:RT	16:66577103-66577197;16:66552586-66552789;
ENSG00000089682::ENSG00000198088	RBM41::NUP62CL	21.3379	0.00746269	4	379;692;	PASS:RT	X:107067154-107067692;X:107124185-107124331;
ENSG00000090863::ENSG00000168411	GLG1::RFWD3	26.9249	0.00186567	3	2505;710;	PASS:RT	16:74451958-74452130;16:74623993-74624070;
ENSG00000092841::ENSG00000197728	MYL6::RPS26	11.8216	2.74938e-05	3	198266;19964;	PASS:RT	12:56159580-56159729;12:56042143-56042168;
ENSG00000092841::ENSG00000229117	MYL6::RPL41	21.6378	6.37453e-05	15	198266;272356;	PASS:RT	12:56158358-56158406;12:56116632-56116658;
ENSG00000093010::ENSG00000099901	COMT::RANBP1	33.3107	0.000106718	6	18240;94205;	PASS:RT	22:19941798-19941896;22:20126301-20126367;
ENSG00000096384::ENSG00000112759	HSP90AB1::SLC29A1	96.4906	0.000175912	24	267031;5832;	PASS:RT	6:44248629-44248783;6:44223578-44223641;
ENSG00000099800::ENSG00000104904	TIMM13::OAZ1	34.6557	4.00542e-05	6	80505;219088;	PASS:RT	19:2426882-2427047;19:2271781-2272819;
ENSG00000099800::ENSG00000176619	TIMM13::LMNB2	937.818	0.00529081	214	80505;389;	PASS:GF	19:2426565-2427045;19:2427718-2427887;
ENSG00000100097::ENSG00000273899	LGALS1::NOL12	66.5861	8.15601e-05	14	337022;6282;	PASS:RT	22:37675637-37675710;22:37687909-37688014;
ENSG00000100162::ENSG00000184983	CENPM::NDUFA6	6.66805	6.95483e-05	4	15833;99194;	PASS:RT	22:41945229-41945303;22:42086119-42086316;
ENSG00000100207::ENSG00000183172	TCF20::SMDT1	25.0727	0.000388425	3	131;15315;	PASS:RT	22:42161050-42161357;22:42079707-42079953;
ENSG00000100243::ENSG00000128274	CYB5R3::A4GALT	25.8809	0.000833681	3	7012;184;	PASS:RT	22:42618814-42619951;22:42720796-42720869;
ENSG00000100387::ENSG00000196588	RBX1::MRTFA	32.9322	8.90393e-05	5	112159;150;	PASS:RT	22:40967798-40967883;22:40636477-40636709;
ENSG00000100528::ENSG00000197045	CNIH1::GMFB	131.422	0.0011451	21	32073;4604;	PASS:RT	14:54426933-54427839;14:54479785-54479858;
ENSG00000101146::ENSG00000132819	RAE1::RBM38	26.351	0.000510943	3	11608;134;	PASS:RT	20:57351240-57351421;20:57392653-57392776;
ENSG00000101166::ENSG00000124172	PRELID3B::ATP5F1E	262.727	0.000282776	59	25226;392065;	PASS:RT	20:59034971-59035122;20:59028684-59028838;
ENSG00000101294::ENSG00000125968	HM13::ID1	250.56	0.0016793	33	12751;26550;	PASS:RT	20:31577603-31577781;20:31605371-31605811;
ENSG00000101412::ENSG00000101417	E2F1::PXMP4	60.6058	0.00595238	6	212;1803;	PASS:RT	20:33675687-33676978;20:33710555-33710760;
ENSG00000102043::ENSG00000198881	MTMR8::ASB12	113.273	0.186916	10	105;1;	PASS:GF	X:64348660-64348793;X:64224198-64225673;
ENSG00000102178::ENSG00000196976	UBL4A::LAGE3	30.4977	0.00025481	4	4063;27332;	PASS:RT	X:154486539-154486614;X:154477857-154478060;
ENSG00000102387::ENSG00000126953	TAF7L::TIMM8A	0	0.00153858	10	7;12991;	PASS:RT	X:101268256-101269237;X:101348532-101348702;
ENSG00000102524::ENSG00000139826	TNFSF13B::ABHD13	78.0555	0.0385852	18	2;930;	PASS:RT	13:108251239-108251323;13:108218524-108218658;
ENSG00000102606::ENSG00000153495	ARHGEF7::TEX29	21.4591	0.0467091	11	459;11;	PASS:GF	13:111275609-111275680;13:111316184-111316264;
ENSG00000102878::ENSG00000135722	HSF4::FBXL8	273.43	0.447552	32	69;73;	PASS:GF	16:67166437-67166509;16:67159956-67160055;
