ENSG00000001631::ENSG00000240720	KRIT1::LRRD1	254.67	0.0644053	75	2248;80;	PASS:GF	7:92213194-92213400;7:92144752-92145073;
ENSG00000001631::ENSG00000285772	KRIT1::AC000120.2	102.22	0.0250865	29	2248;63;	PASS:GF	7:92213194-92213400;7:92112178-92113842;
ENSG00000006837::ENSG00000113575	CDKL3::PPP2CA	198.834	0.323718	101	278;345;	PASS:GF	5:134302589-134302686;5:134197129-134197843;
ENSG00000026103::ENSG00000138134	FAS::STAMBPL1	79.9215	0.0486515	46	1714;176;	PASS:GF	10:89003028-89003191;10:88970080-88973346;
ENSG00000058056::ENSG00000136521	USP13::NDUFB5	173.402	0.0535492	43	1173;432;	PASS:GF	3:179681877-179682002;3:179614969-179615058;
ENSG00000070759::ENSG00000132781	TESK2::MUTYH	235.736	0.0388853	30	118;1424;	PASS:GF	1:45355302-45355448;1:45329264-45329438;
ENSG00000074706::ENSG00000153721	IPCEF1::CNKSR3	151.545	0.121569	31	372;137;	PASS:GF	6:154159829-154160041;6:154410342-154410431;
ENSG00000075790::ENSG00000105865	BCAP29::DUS4L	1321.14	0.783715	308	479;306;	PASS:GF	7:107580758-107580863;7:107563972-107564246;
ENSG00000076944::ENSG00000229833	STXBP2::PET100	48.082	0.0357995	15	661;176;	PASS:GF	19:7636818-7637034;19:7629821-7629875;
ENSG00000090659::ENSG00000182566	CD209::CLEC4G	934.524	0.461538	111	328;152;	PASS:GF	19:7741566-7742425;19:7729325-7729513;
ENSG00000100243::ENSG00000128274	CYB5R3::A4GALT	100.359	0.0372093	20	905;169;	PASS:GF	22:42628152-42628280;22:42720796-42720869;
ENSG00000101150::ENSG00000101152	TPD52L2::DNAJC5	114.9	0.140449	25	295;60;	PASS:GF	20:63865330-63865383;20:63928334-63928451;
ENSG00000103150::ENSG00000230989	MLYCD::HSBP1	328.346	0.381579	58	24;279;	PASS:GF	16:83906986-83907098;16:83808286-83808746;
ENSG00000107201::ENSG00000197579	DDX58::TOPORS	302.412	0.263441	49	324;47;	PASS:GF	9:32455375-32457417;9:32550773-32550967;
ENSG00000107521::ENSG00000119943	HPS1::PYROXD2	154.29	0.0866774	81	1730;138;	PASS:GF	10:98417059-98417720;10:98414001-98414294;
ENSG00000108387::ENSG00000181013	SEPT4::AC005666.1	239.866	0.0962199	42	842;30;	PASS:GF	17:58520263-58520484;17:58541917-58541965;
ENSG00000109654::ENSG00000121211	TRIM2::MND1	791.399	0.0946822	146	2916;167;	PASS:GF	4:153204445-153204559;4:153350063-153350128;
ENSG00000112486::ENSG00000213066	CCR6::FGFR1OP	186.723	0.102606	63	111;1116;	PASS:RT	6:167136037-167136142;6:166999401-166999513;
ENSG00000115274::ENSG00000239779	INO80B::WBP1	25.2574	0.00956938	3	225;401;	PASS:RT	2:74455100-74455173;2:74459643-74459744;
ENSG00000117595::ENSG00000162757	IRF6::C1orf74	0	0.144928	15	182;24;	PASS:RT	1:209788423-209788643;1:209779990-209783708;
ENSG00000118058::ENSG00000167283	KMT2A::ATP5MG	33.6766	0.00564175	4	1070;347;	PASS:RT	11:118447621-118449567;11:118401603-118401716;
ENSG00000122367::ENSG00000122375	LDB3::OPN4	454.634	0.461756	163	576;129;	PASS:GF	10:86668668-86668783;10:86664786-86666841;
ENSG00000123349::ENSG00000139637	PFDN5::C12orf10	260.993	0.319249	170	768;296;	PASS:GF	12:53295525-53295638;12:53299268-53299952;
ENSG00000124143::ENSG00000182035	ARHGAP40::ADIG	210.478	0.243902	25	89;115;	PASS:GF	20:38623358-38623492;20:38581196-38581373;
ENSG00000124641::ENSG00000164663	MED20::USP49	530.406	0.396985	79	203;194;	PASS:GF	6:41907015-41907286;6:41802511-41804009;
ENSG00000131368::ENSG00000131381	MRPS25::RBSN	164.832	0.108619	46	573;273;	PASS:RT	3:15052234-15052626;3:15073853-15074929;
ENSG00000135316::ENSG00000135317	SYNCRIP::SNX14	344.53	0.067107	127	635;3149;	PASS:GF	6:85612831-85612921;6:85505527-85506000;
ENSG00000136352::ENSG00000229415	NKX2-1::SFTA3	193.622	0.138272	28	122;282;	PASS:GF	14:36518984-36519369;14:36473287-36473880;
ENSG00000136463::ENSG00000136485	TACO1::DCAF7	235.736	0.0895522	30	119;550;	PASS:RT	17:63604533-63604639;17:63550604-63550814;
ENSG00000143801::ENSG00000163050	PSEN2::COQ8A	816.657	0.582418	318	817;274;	PASS:GF	1:226870562-226870648;1:226897719-226899554;
ENSG00000152443::ENSG00000204519	ZNF776::ZNF551	16.8383	0.0241935	3	135;112;	PASS:RT	19:57750779-57750906;19:57682046-57682243;
ENSG00000154928::ENSG00000182923	EPHB1::CEP63	202.059	0.102791	116	363;1893;	PASS:GF	3:134597800-134599253;3:134486220-134486555;
ENSG00000159079::ENSG00000242220	CFAP298::TCP10L	232.407	0.423077	99	229;238;	PASS:GF	21:32603160-32603289;21:32573746-32576921;
ENSG00000159189::ENSG00000173372	C1QC::C1QA	25.2574	0.0979021	28	242;329;	PASS:RT	1:22643634-22643713;1:22636507-22636701;
ENSG00000159200::ENSG00000180509	RCAN1::KCNE1	159.964	0.231383	87	373;378;	PASS:GF	21:34521498-34521657;21:34511149-34511319;
ENSG00000162843::ENSG00000174371	WDR64::EXO1	210.478	0.0831947	25	249;351;	PASS:GF	1:241722927-241723429;1:241847968-241848127;
ENSG00000163093::ENSG00000239474	BBS5::KLHL41	33.6766	0.0321285	4	165;83;	PASS:RT	2:169479531-169479611;2:169514562-169514728;
ENSG00000163702::ENSG00000163703	IL17RC::CRELD1	973.898	0.152486	276	1424;2195;	PASS:GF	3:9917166-9917424;3:9934419-9934611;
