ENSG00000020256::ENSG00000163399	ZFP64::ATP1A1	36.6096	0.0200501	28	21;2771;	PASS:GF	20:52051763-52052131;1:116391860-116391938;
ENSG00000035499::ENSG00000164181	DEPDC1B::ELOVL7	67.5688	0.146341	9	105;17;	PASS:GF	5:60638754-60638889;5:60752975-60754832;
ENSG00000042286::ENSG00000156521	AIFM2::TYSND1	18.8027	0.0507614	5	104;92;	PASS:RT	10:70114001-70114328;10:70146532-70146657;
ENSG00000062716::ENSG00000108443	VMP1::RPS6KB1	3169.41	0.49189	743	2004;1016;	PASS:GF	17:59839767-59840591;17:59893136-59893324;
ENSG00000067182::ENSG00000111319	TNFRSF1A::SCNN1A	24.9083	0.027668	7	321;184;	PASS:RT	12:6328965-6329621;12:6348726-6348801;
ENSG00000073921::ENSG00000137501	PICALM::SYTL2	670.226	0.243626	86	319;386;	PASS:GF	11:85957692-85959059;11:85757630-85758113;
ENSG00000085491::ENSG00000186086	SLC25A24::NBPF6	611.286	0.72973	81	218;3;	PASS:GF	1:108161185-108161292;1:108470591-108471882;
ENSG00000086712::ENSG00000169895	TXLNG::SYAP1	109.467	0.0386905	13	26;645;	PASS:GF	X:16786478-16786588;X:16735224-16735344;
ENSG00000087152::ENSG00000161682	ATXN7L3::FAM171A2	95.1915	0.5	10	11;28;	PASS:GF	17:44198016-44198129;17:44353921-44355190;
ENSG00000091844::ENSG00000177565	RGS17::TBL1XR1	66.634	0.285714	9	11;51;	PASS:GF	6:153026453-153026542;3:177197120-177197456;
ENSG00000100097::ENSG00000241360	LGALS1::PDXP	32.4083	0.00551344	4	1424;26;	PASS:RT	22:37676985-37677064;22:37659032-37659355;
ENSG00000101084::ENSG00000118707	RAB5IF::TGIF2	54.6821	0.0264151	7	509;20;	PASS:RT	20:36607714-36607817;20:36573654-36573744;
ENSG00000101294::ENSG00000125968	HM13::ID1	24.1297	0.00288323	3	684;1396;	PASS:RT	20:31577611-31577781;20:31605371-31605812;
ENSG00000103254::ENSG00000103260	FAM173A::METRN	56.5056	0.00883978	8	338;1471;	PASS:RT	16:721597-721701;16:715177-715392;
ENSG00000104897::ENSG00000104899	SF3A2::AMH	82.0231	0.109325	17	216;94;	PASS:RT	19:2243458-2243543;19:2250336-2250759;
ENSG00000106404::ENSG00000214253	CLDN15::FIS1	24.4938	0.00746965	4	31;1039;	PASS:RT	7:101232185-101232514;7:101239802-101240074;
ENSG00000110218::ENSG00000181333	PANX1::HEPHL1	87.2435	0.888889	8	17;0;	PASS:GF	11:94129328-94129421;11:94067430-94067742;
ENSG00000117151::ENSG00000174021	CTBS::GNG5	23.6551	0.0137795	7	29;986;	PASS:RT	1:84563256-84563417;1:84498328-84498547;
ENSG00000118007::ENSG00000174579	STAG1::MSL2	27.6021	0.0571429	3	93;11;	PASS:RT	3:136337761-136338276;3:136194970-136196298;
ENSG00000118640::ENSG00000168899	VAMP8::VAMP5	89.1229	0.0386965	19	970;11;	PASS:RT	2:85579002-85579166;2:85591724-85591861;
ENSG00000124198::ENSG00000196562	ARFGEF2::SULF2	858.639	0.131186	167	55;2490;	PASS:GF	20:48921741-48922011;20:47657667-47658391;
ENSG00000124243::ENSG00000141376	BCAS4::BCAS3	3095.21	0.263696	503	241;3573;	PASS:GF	20:50795036-50795174;17:61368326-61368493;
ENSG00000127952::ENSG00000189077	STYXL1::TMEM120A	23.0597	0.0242131	5	279;133;	PASS:RT	7:75996444-75996598;7:75986997-75987284;
ENSG00000128218::ENSG00000250479	VPREB3::CHCHD10	32.4083	0.00928793	6	2;1289;	PASS:RT	22:23752744-23753197;22:23766750-23766933;
ENSG00000134369::ENSG00000170075	NAV1::GPR37L1	60.5791	2.28571	8	3;3;	PASS:GF	1:201739912-201740075;1:202128669-202129505;
ENSG00000137821::ENSG00000187720	LRRC49::THSD4	71.889	0.461538	9	20;18;	PASS:GF	15:71037175-71037331;15:71115518-71115698;
ENSG00000141994::ENSG00000212123	DUS3L::PRR22	29.4205	0.153846	7	88;2;	PASS:GF	19:5785382-5785510;19:5782965-5784052;
ENSG00000143552::ENSG00000143614	NUP210L::GATAD2B	183.401	0.436782	19	83;3;	PASS:GF	1:153992696-153992934;1:153922730-153922938;
ENSG00000150625::ENSG00000174938	GPM6A::SEZ6L2	69.9241	0.0858896	7	0;162;	PASS:GF	4:175781159-175781299;16:29897851-29897983;
ENSG00000170498::ENSG00000174567	KISS1::GOLT1A	49.9458	0.141414	7	2;96;	PASS:GF	1:204190394-204190796;1:204213881-204213946;
ENSG00000173933::ENSG00000239306	RBM4::RBM14	42.5377	0.0165485	7	690;155;	PASS:RT	11:66639699-66641185;11:66616658-66617056;
ENSG00000188566::ENSG00000284976	NDOR1::BX255925.3	224.67	0.793103	23	57;0;	PASS:GF	9:137215416-137215802;9:137217032-137219358;
