ENSG00000062716::ENSG00000108443	VMP1::RPS6KB1	638.043	0.321995	284	1477;286;	PASS:GF	17:59839767-59840587;17:59893120-59893324;
ENSG00000085491::ENSG00000186086	SLC25A24::NBPF6	269.767	1.55102	38	48;0;	PASS:GF	1:108161181-108161292;1:108470590-108471081;
ENSG00000086712::ENSG00000169895	TXLNG::SYAP1	95.7941	0.0750853	11	34;258;	PASS:GF	X:16786473-16786588;X:16735224-16735344;
ENSG00000101040::ENSG00000124243	ZMYND8::BCAS4	42.7972	0.112903	14	69;178;	PASS:GF	20:47210448-47210896;20:50795038-50795172;
ENSG00000110218::ENSG00000181333	PANX1::HEPHL1	122.222	8.66667	13	2;0;	PASS:GF	11:94129328-94129470;11:94067430-94067566;
ENSG00000118640::ENSG00000168899	VAMP8::VAMP5	77.9227	0.0196657	10	1011;5;	PASS:RT	2:85577577-85577648;2:85591724-85591861;
ENSG00000124243::ENSG00000141376	BCAS4::BCAS3	6973.6	1.35585	1124	178;1479;	PASS:GF	20:50795030-50795175;17:61368324-61368493;
ENSG00000125743::ENSG00000177051	SNRPD2::FBXO46	14.3008	0.00177148	3	3384;2;	PASS:RT	19:45687464-45687729;19:45730848-45730924;
ENSG00000135930::ENSG00000204120	EIF4E2::GIGYF2	103.415	0.0574713	15	470;51;	PASS:RT	2:232580901-232581426;2:232697330-232697391;
ENSG00000150625::ENSG00000174938	GPM6A::SEZ6L2	87.0856	1.83333	11	1;10;	PASS:GF	4:175781166-175781299;16:29897856-29897990;
ENSG00000164035::ENSG00000173473	EMCN::SMARCC1	46.7536	0.461538	6	0;25;	PASS:GF	4:100570203-100570327;3:47738034-47738109;
ENSG00000164405::ENSG00000164406	UQCRQ::LEAP2	21.0114	0.00175953	3	3405;4;	PASS:RT	5:132866647-132866686;5:132874938-132875056;
ENSG00000167747::ENSG00000261341	C19orf48::AC010325.1	30.7878	0.0148699	4	537;0;	PASS:RT	19:50803396-50803454;19:50787671-50787768;
ENSG00000173933::ENSG00000239306	RBM4::RBM14	33.9417	0.0252366	4	283;33;	PASS:RT	11:66639705-66641188;11:66616779-66617064;
