ENSG00000025039::ENSG00000120913	RRAGD::PDLIM2	63.1603	3	6	3;0;	PASS:GF	6:89367869-89368206;8:22592073-22592996;
ENSG00000041357::ENSG00000169684	PSMA4::CHRNA5	15.9979	0.00884956	4	895;8;	PASS:RT	15:78541480-78541593;15:78580809-78580970;
ENSG00000062716::ENSG00000108443	VMP1::RPS6KB1	513.964	0.30581	200	889;418;	PASS:GF	17:59839765-59840589;17:59893118-59893324;
ENSG00000088881::ENSG00000187514	EBF4::PTMA	34.1491	0.00779944	7	0;1794;	PASS:GF	20:2759266-2760105;2:231708527-231708754;
ENSG00000101361::ENSG00000174151	NOP56::CYB561D1	41.7598	0.126316	6	94;0;	PASS:GF	20:2652631-2652662;1:109499744-109500523;
ENSG00000104517::ENSG00000169020	UBR5::ATP5ME	40.8293	0.0757576	5	131;0;	PASS:GF	8:102253356-102254513;4:673302-673399;
ENSG00000118181::ENSG00000184508	RPS25::HDDC3	0	1.07692	7	4;8;	PASS:GF	11:119015711-119015759;15:90930921-90931555;
ENSG00000124243::ENSG00000141376	BCAS4::BCAS3	300.903	0.363636	50	5;269;	PASS:GF	20:50795026-50795175;17:61368324-61368493;
ENSG00000132432::ENSG00000196199	SEC61G::MPHOSPH8	26.521	0.139535	6	0;85;	PASS:GF	7:54752255-54752419;13:19633689-19633960;
ENSG00000143178::ENSG00000213064	TBX19::SFT2D2	57.4272	2	7	1;5;	PASS:GF	1:168291161-168291423;1:168226032-168226141;
ENSG00000143553::ENSG00000273802	SNAPIN::HIST1H2BG	0	2.5	5	3;0;	PASS:GF	1:153658704-153658885;6:26215166-26216658;
